iata_code,name,lat,lon,reisezeit_stunden,anzahl_umstiege
GMZ,La Gomera Airport,28.029600143432617,-17.214599609375,9.68,2
OXB,Osvaldo Vieira International Airport,11.894800186157228,-15.65369987487793,9.71,1
KOV,Kokshetau Airport,53.329102,69.594597,9.71,1
RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,9.73,0
ELQ,Gassim Airport,26.302799224853516,43.77439880371094,9.74,1
CVU,Corvo Airport,39.671501,-31.1136,9.75,2
SGC,Surgut Airport,61.34370040893555,73.40180206298828,9.77,1
VUS,Velikiy Ustyug Airport,60.788299560546875,46.2599983215332,9.78,2
NCU,Nukus Airport,42.488399505615234,59.62329864501953,9.8,1
KCO,Cengiz Topel Airport,40.73500061035156,30.08329963684082,9.82,2
NYM,Nadym Airport,65.48090362548828,72.69889831542969,9.83,1
OMS,Omsk Central Airport,54.96699905395508,73.31050109863281,9.84,1
LHE,Alama Iqbal International Airport,31.5216007232666,74.40360260009766,9.85,0
IFN,Esfahan Shahid Beheshti International Airport,32.75080108642578,51.86130142211914,9.86,1
CSH,Solovki Airport,65.0299987793,35.7333335876,9.87,2
KHI,Jinnah International Airport,24.9065,67.160797,9.88,0
ORD,Chicago O'Hare International Airport,41.9786,-87.9048,9.88,0
RMI,Federico Fellini International Airport,44.020302,12.6117,9.89,1
YYG,Charlottetown Airport,46.290000915527344,-63.12110137939453,9.9,1
YQM,Greater Moncton International Airport,46.11220169067383,-64.67859649658203,9.9,1
YSJ,Saint John Airport,45.31610107421875,-65.89029693603516,9.94,1
CKY,Conakry International Airport,9.57689,-13.612,9.94,1
NOJ,Noyabrsk Airport,63.18330001831055,75.2699966430664,9.96,1
UGC,Urgench Airport,41.58430099487305,60.641700744628906,9.96,1
TMR,Aguenar – Hadj Bey Akhamok Airport,22.8115005493,5.45107984543,9.96,2
CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,9.97,0
NJC,Nizhnevartovsk Airport,60.94929885864258,76.48359680175781,9.98,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802,10.01,0
NUX,Novy Urengoy Airport,66.06939697265625,76.52030181884766,10.02,1
YFC,Fredericton Airport,45.868900299072266,-66.53720092773438,10.02,1
TIF,Ta’if Regional Airport,21.483001,40.543442,10.04,1
PZU,Port Sudan New International Airport,19.4335994720459,37.234100341796875,10.04,1
TEQ,Tekirdağ Çorlu Airport,41.13819885253906,27.919099807739254,10.05,2
EBB,Entebbe International Airport,0.042386,32.443501,10.07,0
YQY,Sydney / J.A. Douglas McCurdy Airport,46.1614,-60.047798,10.08,1
NSK,Norilsk-Alykel Airport,69.31109619140625,87.33219909667969,10.1,1
AWZ,Ahwaz Airport,31.337400436399996,48.7620010376,10.12,1
ANU,V.C. Bird International Airport,17.1367,-61.792702,10.16,0
SYZ,Shiraz Shahid Dastghaib International Airport,29.53919982910156,52.58980178833008,10.18,1
CKZ,Çanakkale Airport,40.1376991272,26.4267997742,10.19,2
DMM,King Fahd International Airport,26.471200942993164,49.79790115356445,10.2,1
KGF,Sary-Arka Airport,49.670799255371094,73.33439636230469,10.2,1
YCL,Charlo Airport,47.990799,-66.330299,10.2,1
BMW,Bordj Badji Mokhtar Airport,21.375,0.923888981342,10.22,2
ABT,Al Baha Airport,20.2961006165,41.6343002319,10.23,1
JSU,Maniitsoq Airport,65.4124984741,-52.9393997192,10.24,2
COO,Cadjehoun Airport,6.357230186462402,2.384350061416626,10.28,1
ENU,Akanu Ibiam International Airport,6.474269866943359,7.561960220336914,10.29,1
LFW,Lomé-Tokoin Airport,6.165609836578369,1.2545100450515747,10.31,1
ILR,Ilorin International Airport,8.440210342407227,4.493919849395752,10.32,1
ABB,Asaba International Airport,6.204167,6.665278,10.33,1
ROB,Roberts International Airport,6.23379,-10.3623,10.33,1
PWQ,Pavlodar Airport,52.19499969482422,77.07389831542969,10.34,1
BHH,Bisha Airport,19.984399795532227,42.62089920043945,10.36,1
DEL,Indira Gandhi International Airport,28.5665,77.103104,10.37,0
BNI,Benin Airport,6.316979885101318,5.5995001792907715,10.37,1
NNM,Naryan Mar Airport,67.63999938964844,53.12189865112305,10.38,2
JFR,Paamiut Heliport,61.9921989441,-49.6624984741,10.38,2
KAN,Mallam Aminu International Airport,12.0476,8.52462,10.39,1
BGI,Sir Grantley Adams International Airport,13.0746002197,-59.4925003052,10.4,0
ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,10.4,0
KRT,Khartoum International Airport,15.589500427246094,32.553199768066406,10.4,1
BHK,Bukhara Airport,39.775001525878906,64.4832992553711,10.41,1
NVI,Navoi Airport,40.1171989440918,65.1707992553711,10.42,1
QOW,Sam Mbakwe International Airport,5.427060127258301,7.206029891967773,10.43,1
IBA,Ibadan Airport,7.362460136413574,3.97832989692688,10.44,1
MHD,Mashhad International Airport,36.235198974609375,59.64099884033203,10.44,1
QRW,Warri Airport,5.59611,5.81778,10.44,1
UVF,Hewanorra International Airport,13.7332,-60.952599,10.45,0
JHS,Sisimiut Airport,66.9513015747,-53.7293014526,10.45,2
GMO,Gombe Lawanti International Airport,10.2983333333,10.8963888889,10.46,1
ABJ,Port Bouet Airport,5.261390209197998,-3.9262900352478023,10.46,1
YEG,Edmonton International Airport,53.3097000122,-113.580001831,10.46,0
DWD,King Salman Abdulaziz Airport,24.4499,44.121201,10.47,1
OVB,Tolmachevo Airport,55.012599945068,82.650703430176,10.48,1
PHC,Port Harcourt International Airport,5.0154900550842285,6.94959020614624,10.49,1
HOF,Al Ahsa Airport,25.28529930114746,49.485198974609375,10.49,1
LFM,Lamerd Airport,27.3726997375,53.18880081179999,10.49,1
LAD,Quatro de Fevereiro Airport,-8.85837,13.2312,10.5,0
NBO,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,10.5,0
CIT,Shymkent Airport,42.364200592041016,69.47889709472656,10.51,1
CBQ,Margaret Ekpo International Airport,4.976019859313965,8.347200393676758,10.51,1
PPK,Petropavlosk South Airport,54.77470016479492,69.18389892578125,10.51,1
AHB,Abha Regional Airport,18.240400314299997,42.65660095210001,10.52,1
MLW,Spriggs Payne Airport,6.289060115814209,-10.758700370788574,10.52,1
DZN,Zhezkazgan Airport,47.708302,67.733299,10.53,1
SKO,Sadiq Abubakar III International Airport,12.916299819946287,5.207190036773682,10.54,1
USK,Usinsk Airport,66.00469970703125,57.3671989440918,10.55,2
UTS,Ust-Tsylma Airport,65.43729400630001,52.20033645629999,10.57,2
EJH,Al Wajh Domestic Airport,26.19860076904297,36.47639846801758,10.57,1
PUJ,Punta Cana International Airport,18.567399978599997,-68.36340332030001,10.57,0
TKD,Takoradi Airport,4.896059989929199,-1.7747600078582764,10.58,1
KMS,Kumasi Airport,6.714560031890869,-1.5908199548721311,10.59,1
SKD,Samarkand Airport,39.70050048828125,66.98380279541016,10.59,1
PVC,Provincetown Municipal Airport,42.0718994141,-70.2213973999,10.6,1
KSQ,Karshi Khanabad Airport,38.8335990906,65.9215011597,10.61,1
AQI,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,10.61,1
LRR,Lar Airport,27.6746997833,54.3833007812,10.62,1
UAK,Narsarsuaq Airport,61.1604995728,-45.4259986877,10.63,2
HYA,Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,10.63,1
YOL,Yola Airport,9.257550239562988,12.430399894714355,10.64,1
ASM,Asmara International Airport,15.291899681091309,38.910701751708984,10.65,1
MVY,Martha's Vineyard Airport,41.3931007385,-70.6143035889,10.65,1
WAE,Wadi Al Dawasir Airport,20.504299163800003,45.199600219699995,10.65,1
GIZ,Jizan Regional Airport,16.901100158691406,42.58580017089844,10.66,1
DLA,Douala International Airport,4.0060801506,9.71947956085,10.66,1
NAS,Lynden Pindling International Airport,25.0389995575,-77.46620178219999,10.67,0
SSG,Malabo Airport,3.755270004272461,8.708720207214355,10.69,1
MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,10.69,0
ACK,Nantucket Memorial Airport,41.25310135,-70.06020355,10.69,1
HAS,Ha'il Airport,27.437901,41.686298,10.72,1
YYC,Calgary International Airport,51.113899231,-114.019996643,10.72,0
TOF,Bogashevo Airport,56.380298614502,85.208297729492,10.72,1
NYI,Sunyani Airport,7.361830234527588,-2.3287599086761475,10.72,1
LEB,Lebanon Municipal Airport,43.626098632799994,-72.30419921880001,10.73,1
NSI,Yaoundé Nsimalen International Airport,3.722559928894043,11.553299903869627,10.73,1
LBD,Khudzhand Airport,40.21540069580078,69.6947021484375,10.73,1
PLX,Semipalatinsk Airport,50.351295,80.234398,10.73,1
EAM,Nejran Airport,17.611400604248047,44.4192008972168,10.74,1
BAX,Barnaul Airport,53.363800048828125,83.53849792480469,10.75,1
JAV,Ilulissat Airport,69.2432022095,-51.0570983887,10.75,2
DYU,Dushanbe Airport,38.5433006287,68.8249969482,10.77,1
RUT,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,10.77,1
YQB,Quebec Jean Lesage International Airport,46.7911,-71.393303,10.77,1
NMA,Namangan Airport,40.9846000671,71.5567016602,10.78,1
ALB,Albany International Airport,42.74829864501953,-73.80169677734375,10.8,1
DWC,Al Maktoum International Airport,24.896356,55.161389,10.8,1
AUG,Augusta State Airport,44.320598602299995,-69.7973022461,10.81,1
RKD,Knox County Regional Airport,44.06010056,-69.09919739,10.81,1
FRU,Manas International Airport,43.0612983704,74.4776000977,10.82,1
ISP,Long Island Mac Arthur Airport,40.79520035,-73.10019684,10.82,1
POS,Piarco International Airport,10.595399856567385,-61.33720016479492,10.82,0
FEG,Fergana International Airport,40.358798980699994,71.7450027466,10.82,1
SHJ,Sharjah International Airport,25.32859992980957,55.5172004699707,10.82,1
BGF,Bangui M'Poko International Airport,4.39847993850708,18.518800735473633,10.83,1
MIA,Miami International Airport,25.79319953918457,-80.29060363769531,10.83,0
TPA,Tampa International Airport,27.975500106811523,-82.533203125,10.84,0
KEJ,Kemerovo Airport,55.27009963989258,86.1072006225586,10.84,1
AZN,Andizhan Airport,40.7276992798,72.2939987183,10.86,1
TMJ,Termez Airport,37.28670120239258,67.30999755859375,10.87,1
LGA,La Guardia Airport,40.77719879,-73.87259674,10.88,1
VIN,Vinnytsia/Gavyryshivka Airport,49.242531,28.613778,10.89,1
TML,Tamale Airport,9.55718994140625,-0.8632140159606934,10.89,1
RAH,Rafha Domestic Airport,29.626399993896484,43.4906005859375,10.9,1
UKK,Ust-Kamennogorsk Airport,50.036598205566406,82.49420166015625,10.9,1
BHB,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,10.9,1
PBG,Plattsburgh International Airport,44.650901794433594,-73.46810150146484,10.91,1
KQT,Qurghonteppa International Airport,37.86640167236328,68.86470031738281,10.92,1
QUO,Akwa Ibom International Airport,4.8725,8.093,10.92,1
OSS,Osh Airport,40.6090011597,72.793296814,10.92,1
SLK,Adirondack Regional Airport,44.38529968261719,-74.2061996459961,10.94,1
HOD,Hodeidah International Airport,14.753000259399414,42.97629928588867,10.94,1
SAH,Sana'a International Airport,15.476300239562988,44.21969985961914,10.94,1
YBG,CFB Bagotville,48.33060073852539,-70.99639892578125,10.95,1
AZI,Bateen Airport,24.428300857543945,54.458099365234375,10.96,1
BOM,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,10.96,0
TJU,Kulob Airport,37.98809814453125,69.80500030517578,10.97,1
NOZ,Spichenkovo Airport,53.811401,86.877197,10.98,1
BDL,Bradley International Airport,41.9388999939,-72.68319702149999,10.98,1
AJF,Al-Jawf Domestic Airport,29.78510093688965,40.099998474121094,10.99,1
KZO,Kzyl-Orda Southwest Airport,44.706902,65.592499,10.99,1
BDH,Bandar Lengeh Airport,26.531999588,54.824798584,10.99,1
YVO,Val-d'Or Airport,48.0532989502,-77.7827987671,11.0,1
KAD,Kaduna Airport,10.696000099182127,7.320109844207764,11.01,1
RGK,Gorno-Altaysk Airport,51.9667015076,85.8332977295,11.03,1
SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,11.04,1
KJA,Yemelyanovo Airport,56.172901,92.493301,11.04,1
SHW,Sharurah Airport,17.466899871826172,47.12139892578125,11.05,1
KIH,Kish International Airport,26.5261993408,53.9802017212,11.05,1
ACY,Atlantic City International Airport,39.45759963989258,-74.57720184326172,11.06,1
YMT,Chapais Airport,49.77190017700195,-74.5280990600586,11.08,1
YTZ,Billy Bishop Toronto City Centre Airport,43.627499,-79.396202,11.08,1
JOS,Yakubu Gowon Airport,9.639829635620115,8.869050025939941,11.09,1
DMB,Taraz Airport,42.85359954833984,71.30359649658203,11.09,1
YUY,Rouyn Noranda Airport,48.20610046386719,-78.83560180664062,11.09,1
BND,Bandar Abbas International Airport,27.218299865722656,56.37779998779297,11.1,1
SDV,Sde Dov Airport,32.11470031738281,34.78219985961914,11.11,2
URA,Uralsk Airport,51.15079879760742,51.54309844970703,11.13,2
LBV,Libreville Leon M'ba International Airport,0.458600014448,9.4122800827,11.14,1
TAI,Ta'izz International Airport,13.6859998703,44.1390991211,11.14,1
RAE,Arar Domestic Airport,30.90660095214844,41.13819885253906,11.16,1
YYY,Mont Joli Airport,48.60860061645508,-68.20809936523438,11.16,1
XSB,Sir Bani Yas Airport,24.283611,52.580278,11.18,1
PQI,Northern Maine Regional Airport at Presque Isle,46.68899918,-68.0447998,11.18,1
MDT,Harrisburg International Airport,40.1935005188,-76.7633972168,11.18,1
ABE,Lehigh Valley International Airport,40.652099609375,-75.44080352783203,11.18,1
ROC,Greater Rochester International Airport,43.118900299072266,-77.67240142822266,11.2,1
MZR,Mazar I Sharif Airport,36.70690155029297,67.20970153808594,11.2,1
YBC,Baie Comeau Airport,49.13249969482422,-68.20439910888672,11.2,1
HFA,Haifa International Airport,32.80939865112305,35.04309844970703,11.21,2
KBL,Hamid Karzai International Airport,34.565899,69.212303,11.22,1
URY,Gurayat Domestic Airport,31.412413,37.278898,11.22,1
ULH,Majeed Bin Abdulaziz Airport,26.48,38.1288888889,11.23,1
PVD,Theodore Francis Green State Airport,41.732601,-71.420403,11.23,1
ITH,Ithaca Tompkins Regional Airport,42.49100112915039,-76.4583969116211,11.25,1
YXU,London Airport,43.035599,-81.1539,11.27,1
AVP,Wilkes Barre Scranton International Airport,41.338500976599995,-75.72339630130001,11.28,1
SBY,Salisbury Ocean City Wicomico Regional Airport,38.34049987792969,-75.51029968261719,11.28,1
ZBF,Bathurst Airport,47.629699707,-65.738899231,11.3,1
BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,11.3,1
HPN,Westchester County Airport,41.06700134277344,-73.70760345458984,11.3,1
ADE,Aden International Airport,12.829500198364258,45.02880096435547,11.31,1
DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,11.31,1
ABA,Abakan Airport,53.7400016784668,91.38500213623048,11.31,1
YBX,Lourdes de Blanc Sablon Airport,51.443599700899995,-57.1852989197,11.31,2
DEN,Denver International Airport,39.861698150635,-104.672996521,11.32,0
SWF,Stewart International Airport,41.50410079956055,-74.10479736328125,11.33,1
IPT,Williamsport Regional Airport,41.241798400878906,-76.92109680175781,11.33,1
MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,11.33,1
HAV,José Martí International Airport,22.989200592041016,-82.40910339355469,11.33,0
JIB,Djibouti-Ambouli Airport,11.547300338745115,43.15950012207031,11.33,1
YHM,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,11.34,1
GXF,Sayun International Airport,15.9660997391,48.78829956049999,11.34,1
KIN,Norman Manley International Airport,17.935699462890625,-76.7874984741211,11.37,0
SCE,University Park Airport,40.8493003845,-77.84870147710001,11.38,1
YZR,Chris Hadfield Airport,42.9994010925293,-82.30889892578125,11.38,1
HVN,Tweed New Haven Airport,41.26369858,-72.88680267,11.38,1
BGM,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,11.4,1
YGK,Kingston Norman Rogers Airport,44.22529983520508,-76.5969009399414,11.4,1
MBJ,Sangster International Airport,18.503700256347656,-77.91339874267578,11.4,0
URJ,Uray Airport,60.10329818725586,64.82669830322266,11.41,2
BTV,Burlington International Airport,44.4719009399,-73.15329742429999,11.42,1
YVR,Vancouver International Airport,49.193901062,-123.183998108,11.42,0
ZBR,Konarak Airport,25.443300247199996,60.3820991516,11.43,1
ELM,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,11.43,1
PWM,Portland International Jetport Airport,43.64619827,-70.30930328,11.43,1
YZV,Sept-Îles Airport,50.22330093383789,-66.2656021118164,11.43,1
HGR,Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,11.44,1
RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,11.46,1
ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,11.46,1
YYB,North Bay Jack Garland Airport,46.363602,-79.422798,11.46,1
PHF,Newport News Williamsburg International Airport,37.13190079,-76.49299622,11.47,1
CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,11.48,1
DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,11.48,0
YQG,Windsor Airport,42.27560043334961,-82.95559692382812,11.48,1
TUI,Turaif Domestic Airport,31.692188,38.731544,11.48,1
CHO,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,11.49,1
PIT,Pittsburgh International Airport,40.49150085,-80.23290253,11.5,1
RIY,Mukalla International Airport,14.662599563598633,49.375,11.51,1
YSB,Sudbury Airport,46.625,-80.79889678955078,11.52,1
SHD,Shenandoah Valley Regional Airport,38.2638015747,-78.8964004517,11.52,1
ABS,Abu Simbel Airport,22.375999450699997,31.611700058,11.53,2
LNS,Lancaster Airport,40.121700286865234,-76.29609680175781,11.54,1
AOO,Altoona Blair County Airport,40.29639816,-78.31999969,11.54,1
BUZ,Bushehr Airport,28.9447994232,50.8345985413,11.56,1
SEA,Seattle Tacoma International Airport,47.449001,-122.308998,11.57,0
JST,John Murtha Johnstown Cambria County Airport,40.31610107421875,-78.83390045166016,11.57,1
TMS,São Tomé International Airport,0.3781749904155731,6.7121500968933105,11.59,1
CAK,Akron Canton Regional Airport,40.91609954833984,-81.44219970703125,11.61,1
MGW,Morgantown Municipal Walter L. Bill Hart Field,39.64289856,-79.91629791,11.61,1
THR,Mehrabad International Airport,35.68920135498047,51.31340026855469,11.62,2
HYD,Rajiv Gandhi International Airport,17.2313175201,78.4298553467,11.64,0
ART,Watertown International Airport,43.99190139770508,-76.02169799804688,11.65,1
IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,11.65,0
NYA,Nyagan Airport,62.110001,65.614998,11.65,2
JEG,Aasiaat Airport,68.7218017578,-52.7846984863,11.66,2
LAN,Capital City Airport,42.77870178222656,-84.58740234375,11.66,1
YGL,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,11.66,1
ERI,Erie International Tom Ridge Field,42.0831270134,-80.1738667488,11.67,1
YWK,Wabush Airport,52.92190170288086,-66.8644027709961,11.68,1
JIM,Jimma Airport,7.66609001159668,36.81660079956055,11.68,1
MMO,Maio Airport,15.15590000152588,-23.213699340820312,11.68,2
LWB,Greenbrier Valley Airport,37.8582992554,-80.3994979858,11.69,1
ROA,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,11.69,1
PEW,Peshawar International Airport,33.993900299072266,71.51460266113281,11.69,1
KHS,Khasab Air Base,26.17099952697754,56.2406005859375,11.69,1
SLL,Salalah Airport,17.038700103759766,54.09130096435547,11.7,1
ZAH,Zahedan International Airport,29.47570037841797,60.90620040893555,11.7,1
CMH,John Glenn Columbus International Airport,39.998001,-82.891899,11.7,1
YAM,Sault Ste Marie Airport,46.48500061035156,-84.5093994140625,11.71,1
MBS,MBS International Airport,43.532901763916016,-84.07959747314453,11.71,1
ZIG,Ziguinchor Airport,12.5556,-16.281799,11.73,2
AZO,Kalamazoo Battle Creek International Airport,42.234901428222656,-85.5521011352539,11.74,1
URC,Ürümqi Diwopu International Airport,43.907100677490234,87.47419738769531,11.75,1
SKT,Sialkot Airport,32.5355567932,74.3638916016,11.75,1
GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,11.75,1
BKW,Raleigh County Memorial Airport,37.787300109899995,-81.1241989136,11.76,1
SFL,São Filipe Airport,14.8850002289,-24.4799995422,11.77,2
FWA,Fort Wayne International Airport,40.97850037,-85.19509888,11.77,1
BJR,Bahir Dar Airport,11.608099937438965,37.32160186767578,11.77,1
DIR,Aba Tenna Dejazmach Yilma International Airport,9.624699592590332,41.85419845581055,11.78,1
CRW,Yeager Airport,38.37310028076172,-81.59320068359375,11.79,1
YTS,Timmins/Victor M. Power,48.5696983337,-81.376701355,11.79,1
AMH,Arba Minch Airport,6.0393900871276855,37.59049987792969,11.8,1
GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,11.8,1
GWD,Gwadar International Airport,25.233299255371097,62.329498291015625,11.81,1
AUS,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,11.81,0
SBN,South Bend Regional Airport,41.70869827270508,-86.31729888916016,11.82,1
RKV,Reykjavik Airport,64.1299972534,-21.9405994415,11.83,2
DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,11.84,1
YRG,Rigolet Airport,54.1796989440918,-58.45750045776367,11.85,2
BOY,Bobo Dioulasso Airport,11.160099983215332,-4.33096981048584,11.86,2
CJL,Chitral Airport,35.886600494384766,71.80059814453125,11.87,1
JUB,Juba International Airport,4.87201023102,31.6011009216,11.88,1
YSO,Postville Airport,54.9105,-59.78507,11.88,2
GDQ,Gonder Airport,12.51990032196045,37.43399810791016,11.88,1
YGW,Kuujjuarapik Airport,55.28189849853515,-77.76529693603516,11.88,1
GIL,Gilgit Airport,35.918800354003906,74.33360290527344,11.89,1
ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,11.9,1
BZV,Maya-Maya Airport,-4.251699924468994,15.253000259399414,11.9,1
FAY,Fayetteville Regional Grannis Field,34.9911994934082,-78.88030242919922,11.9,1
PNR,Pointe Noire Airport,-4.816030025482178,11.88659954071045,11.91,1
BTK,Bratsk Airport,56.370601654052734,101.697998046875,11.91,1
APN,Alpena County Regional Airport,45.0780983,-83.56030273,11.91,1
CUN,Cancún International Airport,21.036500930800003,-86.8770980835,11.91,0
KDU,Skardu Airport,35.33549880981445,75.53600311279297,11.92,1
CVG,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,11.92,1
JIJ,Wilwal International Airport,9.3325,42.9121,11.92,1
FIH,Ndjili International Airport,-4.38575,15.4446,11.92,1
TVC,Cherry Capital Airport,44.74140167236328,-85.58219909667969,11.93,1
MKE,General Mitchell International Airport,42.94720077514648,-87.89659881591797,11.93,1
TUK,Turbat International Airport,25.986400604248047,63.03020095825195,11.93,1
ATQ,Sri Guru Ram Dass Jee International Airport,31.7096004486,74.7973022461,11.94,1
GMB,Gambella Airport,8.12876033782959,34.5630989074707,11.95,1
ASO,Asosa Airport,10.018500328063965,34.586299896240234,11.95,1
ZUM,Churchill Falls Airport,53.5619010925293,-64.10639953613281,11.96,2
DAC,Hazrat Shahjalal International Airport,23.843347,90.397783,11.96,0
ZYL,Osmany International Airport,24.963199615478516,91.8667984008789,11.96,0
MDW,Chicago Midway International Airport,41.785999,-87.752403,11.97,1
IND,Indianapolis International Airport,39.7173,-86.294403,11.97,1
MQX,Mekele Airport,13.467399597167969,39.53350067138672,11.99,1
MYR,Myrtle Beach International Airport,33.6796989441,-78.9282989502,11.99,1
PLN,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,12.0,1
BLR,Kempegowda International Airport,13.1979,77.706299,12.0,0
BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,12.02,1
MUX,Multan International Airport,30.20319938659668,71.41909790039062,12.02,1
PYJ,Polyarny Airport,66.4003982544,112.029998779,12.03,1
AXU,Axum Airport,14.14680004119873,38.77280044555664,12.07,1
CIU,Chippewa County International Airport,46.25080108642578,-84.47239685058594,12.08,1
HGA,Egal International Airport,9.518170356750488,44.08879852294922,12.08,1
KGP,Kogalym International Airport,62.190399169921875,74.53379821777344,12.08,2
GRB,Austin Straubel International Airport,44.48509979248047,-88.12960052490234,12.09,1
GSP,Greenville Spartanburg International Airport,34.8956985474,-82.2189025879,12.1,1
MSN,Dane County Regional Truax Field,43.13990020751953,-89.3375015258789,12.1,1
ATW,Appleton International Airport,44.258098602299995,-88.5190963745,12.1,1
LEX,Blue Grass Airport,38.0364990234375,-84.60590362548828,12.1,1
YDP,Nain Airport,56.549198150634766,-61.680301666259766,12.11,2
BMI,Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118,12.12,1
CAE,Columbia Metropolitan Airport,33.93880081176758,-81.11949920654297,12.12,1
MKG,Muskegon County Airport,43.16949844,-86.23819733,12.12,1
BHV,Bahawalpur Airport,29.348100662231445,71.71800231933594,12.12,1
ESC,Delta County Airport,45.7226982117,-87.0936965942,12.12,1
SDF,Louisville International Standiford Field,38.1744,-85.736,12.12,1
PEK,Beijing Capital International Airport,40.080101013183594,116.58499908447266,12.13,0
PIA,General Wayne A. Downing Peoria International Airport,40.664199829100006,-89.6932983398,12.14,1
AVL,Asheville Regional Airport,35.43619918823242,-82.54180145263672,12.15,1
CHS,Charleston Air Force Base-International Airport,32.89860153,-80.04049683,12.15,1
FNT,Bishop International Airport,42.96540069580078,-83.74359893798828,12.15,1
CMI,University of Illinois Willard Airport,40.03919983,-88.27809906,12.15,1
RST,Rochester International Airport,43.90829849243164,-92.5,12.16,1
MLI,Quad City International Airport,41.44850158691406,-90.50749969482422,12.16,1
FLO,Florence Regional Airport,34.18539810180664,-79.7238998413086,12.16,1
TYS,McGhee Tyson Airport,35.81100082,-83.9940033,12.17,1
DBQ,Dubuque Regional Airport,42.40200043,-90.70950317,12.18,1
OMH,Urmia Airport,37.6680984497,45.0686988831,12.18,1
AZD,Shahid Sadooghi Airport,31.9048995972,54.2765007019,12.19,1
DEC,Decatur Airport,39.834598541259766,-88.8656997680664,12.2,1
TRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,12.2,1
MQT,Sawyer International Airport,46.3535995483,-87.395401001,12.21,1
YQT,Thunder Bay Airport,48.37189865112305,-89.32389831542969,12.23,1
SPI,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,12.23,1
MAA,Chennai International Airport,12.990005493164062,80.16929626464844,12.23,0
BRD,Brainerd Lakes Regional Airport,46.39830017,-94.13809967,12.23,1
MJD,Moenjodaro Airport,27.3351993560791,68.14309692382812,12.23,1
CWA,Central Wisconsin Airport,44.7775993347,-89.6668014526,12.24,1
EVV,Evansville Regional Airport,38.0369987488,-87.5324020386,12.24,1
AGS,Augusta Regional At Bush Field,33.36989974975586,-81.9645004272461,12.25,1
LSE,La Crosse Municipal Airport,43.879002,-91.256699,12.25,1
BRL,Southeast Iowa Regional Airport,40.783199310302734,-91.12550354003906,12.26,1
NEV,Vance W. Amory International Airport,17.205699920654297,-62.589900970458984,12.26,1
TQL,Tarko-Sale Airport,64.9308013916,77.81809997559999,12.26,2
CID,The Eastern Iowa Airport,41.88470077514648,-91.71080017089844,12.28,1
YVP,Kuujjuaq Airport,58.096099853515625,-68.4269027709961,12.28,1
SKB,Robert L. Bradshaw International Airport,17.311199188232422,-62.71870040893555,12.28,1
PTP,Pointe-à-Pitre Le Raizet,16.265301,-61.531799,12.28,1
DLH,Duluth International Airport,46.8420982361,-92.1936035156,12.3,1
MRX,Mahshahr Airport,30.55620002746582,49.15190124511719,12.3,2
TOL,Toledo Express Airport,41.58679962,-83.80780029,12.31,1
SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,12.31,1
KGL,Kigali International Airport,-1.96863,30.1395,12.31,1
LYH,Lynchburg Regional Preston Glenn Field,37.326698303222656,-79.20040130615234,12.32,1
